order_id,item_id,product_id,quantity,list_price,discount,total_price
480,2,15,1,529.99,0.05,529.99
480,3,23,2,299.99,0.07,599.98
481,1,13,2,269.99,0.2,539.98
481,2,16,2,599.99,0.07,1199.98
481,3,9,2,2999.99,0.1,5999.98
482,1,13,1,269.99,0.2,269.99
482,2,14,1,269.99,0.1,269.99
483,1,17,1,429.0,0.07,429.0
484,1,8,2,1799.99,0.1,3599.98
484,2,24,1,549.99,0.05,549.99
484,3,9,2,2999.99,0.05,5999.98
484,4,6,1,469.99,0.2,469.99
485,1,13,1,269.99,0.1,269.99
485,2,26,2,599.99,0.05,1199.98
486,1,9,1,2999.99,0.07,2999.99
486,2,23,2,299.99,0.05,599.98
487,1,6,1,469.99,0.2,469.99
488,1,13,2,269.99,0.07,539.98
488,2,23,2,299.99,0.05,599.98
488,3,22,1,269.99,0.05,269.99
489,1,8,2,1799.99,0.1,3599.98
490,1,12,1,549.99,0.1,549.99
490,2,23,1,299.99,0.05,299.99
490,3,14,1,269.99,0.1,269.99
490,4,13,2,269.99,0.07,539.98
491,1,9,2,2999.99,0.2,5999.98
491,2,21,2,269.99,0.05,539.98
491,3,15,2,529.99,0.05,1059.98
492,1,6,1,469.99,0.1,469.99
492,2,22,2,269.99,0.1,539.98
492,3,26,1,599.99,0.05,599.99
493,1,15,1,529.99,0.05,529.99
493,2,18,2,449.0,0.05,898.0
493,3,26,1,599.99,0.05,599.99
494,1,23,1,299.99,0.1,299.99
495,1,22,1,269.99,0.2,269.99
495,2,9,1,2999.99,0.05,2999.99
496,1,23,1,299.99,0.2,299.99
496,2,13,1,269.99,0.1,269.99
496,3,21,2,269.99,0.2,539.98
497,1,25,2,499.99,0.07,999.98
498,1,24,1,549.99,0.07,549.99
498,2,21,1,269.99,0.1,269.99
498,3,10,1,1549.0,0.07,1549.0
499,1,11,1,1680.99,0.2,1680.99
499,2,15,1,529.99,0.07,529.99
499,3,14,2,269.99,0.2,539.98
499,4,20,2,599.99,0.1,1199.98
500,1,12,2,549.99,0.05,1099.98
500,2,14,1,269.99,0.2,269.99
501,1,19,2,449.0,0.05,898.0
501,2,8,1,1799.99,0.07,1799.99
501,3,14,1,269.99,0.1,269.99
501,4,23,2,299.99,0.07,599.98
502,1,13,1,269.99,0.05,269.99
503,1,13,2,269.99,0.07,539.98
503,2,10,1,1549.0,0.05,1549.0
504,1,24,2,549.99,0.1,1099.98
504,2,2,2,749.99,0.05,1499.98
505,1,26,1,599.99,0.2,599.99
506,1,25,1,499.99,0.1,499.99
506,2,7,1,3999.99,0.07,3999.99
507,1,11,2,1680.99,0.05,3361.98
507,2,13,2,269.99,0.07,539.98
507,3,20,2,599.99,0.1,1199.98
508,1,8,1,1799.99,0.05,1799.99
508,2,2,2,749.99,0.05,1499.98
508,3,10,2,1549.0,0.05,3098.0
508,4,25,1,499.99,0.07,499.99
509,1,23,2,299.99,0.2,599.98
509,2,4,2,2899.99,0.05,5799.98
510,1,17,1,429.0,0.1,429.0
511,1,22,2,269.99,0.05,539.98
511,2,13,1,269.99,0.1,269.99
512,1,21,1,269.99,0.07,269.99
513,1,7,1,3999.99,0.07,3999.99
513,2,13,1,269.99,0.2,269.99
513,3,23,1,299.99,0.07,299.99
514,1,18,2,449.0,0.2,898.0
514,2,17,2,429.0,0.07,858.0
515,1,8,1,1799.99,0.07,1799.99
515,2,5,1,1320.99,0.1,1320.99
515,3,25,2,499.99,0.07,999.98
515,4,6,2,469.99,0.2,939.98
516,1,7,1,3999.99,0.05,3999.99
516,2,5,2,1320.99,0.1,2641.98
517,1,21,2,269.99,0.07,539.98
518,1,16,2,599.99,0.2,1199.98
518,2,5,2,1320.99,0.05,2641.98
518,3,25,2,499.99,0.05,999.98
518,4,15,2,529.99,0.2,1059.98
518,5,11,2,1680.99,0.07,3361.98
519,1,6,1,469.99,0.07,469.99
519,2,16,1,599.99,0.1,599.99
519,3,23,2,299.99,0.05,599.98
519,4,18,2,449.0,0.2,898.0
519,5,7,1,3999.99,0.05,3999.99
520,1,26,1,599.99,0.1,599.99
520,2,24,1,549.99,0.2,549.99
520,3,10,1,1549.0,0.07,1549.0
521,1,5,1,1320.99,0.2,1320.99
521,2,14,1,269.99,0.2,269.99
522,1,4,2,2899.99,0.07,5799.98
522,2,22,2,269.99,0.07,539.98
522,3,21,1,269.99,0.05,269.99
523,1,12,1,549.99,0.2,549.99
523,2,20,1,599.99,0.05,599.99
523,3,5,2,1320.99,0.1,2641.98
523,4,16,2,599.99,0.07,1199.98
524,1,11,1,1680.99,0.07,1680.99
524,2,2,1,749.99,0.05,749.99
524,3,9,1,2999.99,0.2,2999.99
524,4,3,2,999.99,0.07,1999.98
524,5,26,1,599.99,0.05,599.99
525,1,9,2,2999.99,0.07,5999.98
525,2,6,2,469.99,0.07,939.98
525,3,10,1,1549.0,0.1,1549.0
526,1,3,2,999.99,0.1,1999.98
526,2,8,1,1799.99,0.1,1799.99
526,3,21,1,269.99,0.05,269.99
526,4,15,1,529.99,0.07,529.99
527,1,18,2,449.0,0.07,898.0
527,2,4,1,2899.99,0.2,2899.99
527,3,19,1,449.0,0.1,449.0
527,4,9,2,2999.99,0.2,5999.98
528,1,21,2,269.99,0.05,539.98
529,1,12,2,549.99,0.07,1099.98
530,1,2,2,749.99,0.05,1499.98
530,2,4,1,2899.99,0.07,2899.99
530,3,6,2,469.99,0.2,939.98
531,1,6,1,469.99,0.2,469.99
531,2,12,2,549.99,0.2,1099.98
531,3,25,1,499.99,0.07,499.99
532,1,17,2,429.0,0.07,858.0
532,2,16,2,599.99,0.2,1199.98
532,3,12,1,549.99,0.1,549.99
533,1,4,1,2899.99,0.2,2899.99
533,2,12,2,549.99,0.1,1099.98
533,3,10,1,1549.0,0.2,1549.0
533,4,25,1,499.99,0.05,499.99
534,1,21,2,269.99,0.05,539.98
534,2,9,2,2999.99,0.05,5999.98
534,3,2,1,749.99,0.07,749.99
534,4,24,2,549.99,0.1,1099.98
535,1,24,1,549.99,0.05,549.99
535,2,15,1,529.99,0.1,529.99
535,3,22,2,269.99,0.1,539.98
536,1,22,1,269.99,0.1,269.99
536,2,2,1,749.99,0.1,749.99
536,3,12,2,549.99,0.05,1099.98
536,4,14,1,269.99,0.07,269.99
537,1,10,1,1549.0,0.05,1549.0
537,2,26,1,599.99,0.05,599.99
537,3,17,2,429.0,0.1,858.0
537,4,25,2,499.99,0.2,999.98
538,1,2,2,749.99,0.2,1499.98
539,1,9,2,2999.99,0.1,5999.98
539,2,23,1,299.99,0.05,299.99
539,3,21,2,269.99,0.07,539.98
540,1,19,1,449.0,0.1,449.0
540,2,26,2,599.99,0.1,1199.98
540,3,23,2,299.99,0.07,599.98
541,1,22,2,269.99,0.05,539.98
542,1,16,2,599.99,0.2,1199.98
542,2,9,1,2999.99,0.1,2999.99
542,3,20,1,599.99,0.1,599.99
542,4,19,2,449.0,0.2,898.0
543,1,25,1,499.99,0.2,499.99
543,2,18,1,449.0,0.2,449.0
543,3,26,2,599.99,0.05,1199.98
544,1,12,1,549.99,0.05,549.99
544,2,17,1,429.0,0.1,429.0
544,3,21,1,269.99,0.05,269.99
545,1,25,2,499.99,0.2,999.98
545,2,6,1,469.99,0.07,469.99
545,3,24,1,549.99,0.2,549.99
545,4,20,2,599.99,0.07,1199.98
546,1,17,2,429.0,0.05,858.0
546,2,8,1,1799.99,0.1,1799.99
546,3,18,2,449.0,0.07,898.0
547,1,11,2,1680.99,0.05,3361.98
547,2,9,1,2999.99,0.2,2999.99
547,3,5,1,1320.99,0.1,1320.99
548,1,8,1,1799.99,0.1,1799.99
548,2,11,2,1680.99,0.07,3361.98
549,1,15,1,529.99,0.07,529.99
549,2,16,1,599.99,0.05,599.99
549,3,3,1,999.99,0.07,999.99
549,4,7,1,3999.99,0.05,3999.99
549,5,13,2,269.99,0.1,539.98
550,1,4,1,2899.99,0.05,2899.99
551,1,16,1,599.99,0.05,599.99
551,2,26,1,599.99,0.07,599.99
551,3,11,2,1680.99,0.2,3361.98
551,4,15,2,529.99,0.2,1059.98
552,1,23,1,299.99,0.2,299.99
552,2,2,1,749.99,0.2,749.99
552,3,24,1,549.99,0.2,549.99
552,4,18,1,449.0,0.1,449.0
552,5,19,2,449.0,0.2,898.0
553,1,24,1,549.99,0.1,549.99
553,2,18,2,449.0,0.07,898.0
553,3,12,1,549.99,0.07,549.99
554,1,3,2,999.99,0.07,1999.98
554,2,22,1,269.99,0.05,269.99
554,3,4,2,2899.99,0.2,5799.98
555,1,8,1,1799.99,0.2,1799.99
555,2,7,1,3999.99,0.1,3999.99
555,3,20,2,599.99,0.07,1199.98
556,1,16,1,599.99,0.1,599.99
556,2,4,2,2899.99,0.2,5799.98
557,1,9,2,2999.99,0.1,5999.98
557,2,10,1,1549.0,0.1,1549.0
558,1,7,1,3999.99,0.07,3999.99
558,2,16,1,599.99,0.07,599.99
558,3,9,1,2999.99,0.1,2999.99
558,4,21,2,269.99,0.05,539.98
558,5,10,2,1549.0,0.07,3098.0
559,1,15,2,529.99,0.1,1059.98
559,2,6,1,469.99,0.1,469.99
559,3,7,2,3999.99,0.07,7999.98
560,1,16,1,599.99,0.05,599.99
560,2,26,2,599.99,0.1,1199.98
561,1,15,2,529.99,0.05,1059.98
561,2,18,1,449.0,0.05,449.0
561,3,5,1,1320.99,0.05,1320.99
561,4,17,2,429.0,0.07,858.0
562,1,25,2,499.99,0.07,999.98
562,2,26,1,599.99,0.05,599.99
563,1,6,2,469.99,0.1,939.98
563,2,19,1,449.0,0.05,449.0
563,3,13,2,269.99,0.1,539.98
564,1,4,1,2899.99,0.2,2899.99
564,2,15,1,529.99,0.2,529.99
565,1,18,1,449.0,0.2,449.0
565,2,25,2,499.99,0.1,999.98
565,3,9,1,2999.99,0.05,2999.99
565,4,17,1,429.0,0.1,429.0
566,1,24,2,549.99,0.07,1099.98
566,2,7,2,3999.99,0.2,7999.98
566,3,8,1,1799.99,0.1,1799.99
566,4,21,2,269.99,0.2,539.98
567,1,9,1,2999.99,0.2,2999.99
567,2,5,1,1320.99,0.07,1320.99
568,1,5,1,1320.99,0.05,1320.99
568,2,10,1,1549.0,0.05,1549.0
569,1,16,1,599.99,0.05,599.99
569,2,24,2,549.99,0.1,1099.98
570,1,18,1,449.0,0.07,449.0
570,2,24,2,549.99,0.1,1099.98
570,3,3,2,999.99,0.2,1999.98
570,4,11,1,1680.99,0.1,1680.99
570,5,16,1,599.99,0.05,599.99
571,1,4,1,2899.99,0.05,2899.99
571,2,9,1,2999.99,0.1,2999.99
572,1,3,1,999.99,0.05,999.99
572,2,13,2,269.99,0.1,539.98
572,3,11,2,1680.99,0.2,3361.98
573,1,2,1,749.99,0.2,749.99
574,1,26,1,599.99,0.05,599.99
574,2,13,2,269.99,0.1,539.98
574,3,12,2,549.99,0.1,1099.98
574,4,23,2,299.99,0.1,599.98
574,5,11,2,1680.99,0.05,3361.98
575,1,4,2,2899.99,0.07,5799.98
575,2,12,1,549.99,0.2,549.99
576,1,9,1,2999.99,0.1,2999.99
577,1,3,2,999.99,0.2,1999.98
578,1,21,1,269.99,0.07,269.99
578,2,25,2,499.99,0.2,999.98
578,3,18,2,449.0,0.05,898.0
578,4,8,2,1799.99,0.2,3599.98
579,1,7,2,3999.99,0.05,7999.98
579,2,6,1,469.99,0.2,469.99
580,1,16,2,599.99,0.2,1199.98
580,2,15,1,529.99,0.07,529.99
580,3,21,2,269.99,0.2,539.98
580,4,9,2,2999.99,0.07,5999.98
580,5,19,1,449.0,0.2,449.0
581,1,8,2,1799.99,0.07,3599.98
582,1,10,2,1549.0,0.2,3098.0
582,2,17,2,429.0,0.07,858.0
583,1,15,2,529.99,0.2,1059.98
584,1,19,1,449.0,0.07,449.0
584,2,23,1,299.99,0.07,299.99
584,3,15,1,529.99,0.1,529.99
584,4,22,1,269.99,0.05,269.99
584,5,8,2,1799.99,0.07,3599.98
585,1,10,1,1549.0,0.2,1549.0
585,2,18,2,449.0,0.2,898.0
585,3,15,1,529.99,0.05,529.99
585,4,12,2,549.99,0.07,1099.98
586,1,11,2,1680.99,0.1,3361.98
586,2,23,2,299.99,0.2,599.98
587,1,24,1,549.99,0.05,549.99
587,2,23,1,299.99,0.05,299.99
587,3,18,1,449.0,0.05,449.0
587,4,21,1,269.99,0.2,269.99
588,1,10,2,1549.0,0.07,3098.0
588,2,23,1,299.99,0.2,299.99
589,1,15,2,529.99,0.05,1059.98
590,1,2,2,749.99,0.1,1499.98
590,2,20,1,599.99,0.07,599.99
590,3,8,2,1799.99,0.05,3599.98
590,4,5,2,1320.99,0.1,2641.98
590,5,24,1,549.99,0.1,549.99
591,1,16,2,599.99,0.05,1199.98
591,2,25,2,499.99,0.05,999.98
591,3,2,2,749.99,0.1,1499.98
592,1,21,2,269.99,0.1,539.98
592,2,16,1,599.99,0.05,599.99
592,3,18,2,449.0,0.07,898.0
593,1,3,2,999.99,0.1,1999.98
593,2,25,1,499.99,0.07,499.99
594,1,26,1,599.99,0.1,599.99
594,2,21,2,269.99,0.05,539.98
595,1,4,1,2899.99,0.07,2899.99
595,2,19,2,449.0,0.07,898.0
595,3,3,1,999.99,0.07,999.99
595,4,10,1,1549.0,0.07,1549.0
595,5,26,2,599.99,0.05,1199.98
596,1,5,1,1320.99,0.05,1320.99
596,2,23,2,299.99,0.1,599.98
596,3,9,1,2999.99,0.05,2999.99
597,1,17,2,429.0,0.2,858.0
597,2,8,1,1799.99,0.07,1799.99
598,1,4,2,2899.99,0.05,5799.98
598,2,16,2,599.99,0.07,1199.98
598,3,14,1,269.99,0.1,269.99
599,1,9,2,2999.99,0.05,5999.98
599,2,22,2,269.99,0.2,539.98
599,3,23,1,299.99,0.07,299.99
599,4,10,2,1549.0,0.1,3098.0
600,1,26,2,599.99,0.07,1199.98
600,2,4,1,2899.99,0.2,2899.99
600,3,18,2,449.0,0.07,898.0
601,1,12,2,549.99,0.2,1099.98
602,1,15,2,529.99,0.05,1059.98
602,2,5,2,1320.99,0.07,2641.98
603,1,12,1,549.99,0.07,549.99
603,2,4,1,2899.99,0.1,2899.99
604,1,10,2,1549.0,0.07,3098.0
604,2,9,2,2999.99,0.2,5999.98
605,1,19,1,449.0,0.07,449.0
605,2,25,2,499.99,0.05,999.98
605,3,13,2,269.99,0.2,539.98
605,4,11,1,1680.99,0.2,1680.99
606,1,6,2,469.99,0.2,939.98
606,2,18,2,449.0,0.05,898.0
607,1,11,2,1680.99,0.2,3361.98
607,2,26,2,599.99,0.2,1199.98
607,3,14,1,269.99,0.07,269.99
608,1,4,2,2899.99,0.2,5799.98
608,2,7,2,3999.99,0.1,7999.98
608,3,24,1,549.99,0.1,549.99
609,1,10,1,1549.0,0.07,1549.0
609,2,7,1,3999.99,0.1,3999.99
609,3,22,2,269.99,0.1,539.98
609,4,5,1,1320.99,0.1,1320.99
610,1,26,1,599.99,0.1,599.99
610,2,24,1,549.99,0.07,549.99
610,3,18,2,449.0,0.07,898.0
610,4,3,1,999.99,0.07,999.99
610,5,8,1,1799.99,0.1,1799.99
611,1,16,2,599.99,0.07,1199.98
612,1,13,1,269.99,0.1,269.99
612,2,14,1,269.99,0.1,269.99
612,3,17,1,429.0,0.07,429.0
612,4,20,1,599.99,0.2,599.99
613,1,9,2,2999.99,0.1,5999.98
613,2,18,2,449.0,0.05,898.0
613,3,12,1,549.99,0.07,549.99
614,1,18,1,449.0,0.1,449.0
614,2,21,1,269.99,0.05,269.99
615,1,11,1,1680.99,0.07,1680.99
615,2,23,1,299.99,0.05,299.99
615,3,6,2,469.99,0.1,939.98
615,4,19,2,449.0,0.1,898.0
616,1,24,1,549.99,0.2,549.99
616,2,16,2,599.99,0.2,1199.98
617,1,15,2,529.99,0.2,1059.98
617,2,11,2,1680.99,0.07,3361.98
618,1,17,2,429.0,0.1,858.0
618,2,11,1,1680.99,0.07,1680.99
619,1,25,1,499.99,0.07,499.99
620,1,5,2,1320.99,0.2,2641.98
621,1,17,2,429.0,0.07,858.0
622,1,9,2,2999.99,0.07,5999.98
622,2,18,1,449.0,0.1,449.0
622,3,10,1,1549.0,0.2,1549.0
622,4,25,1,499.99,0.07,499.99
623,1,8,1,1799.99,0.07,1799.99
624,1,21,2,269.99,0.05,539.98
624,2,16,1,599.99,0.07,599.99
624,3,22,1,269.99,0.07,269.99
624,4,14,2,269.99,0.2,539.98
625,1,17,1,429.0,0.07,429.0
625,2,11,2,1680.99,0.2,3361.98
625,3,26,1,599.99,0.07,599.99
625,4,23,2,299.99,0.1,599.98
626,1,15,1,529.99,0.2,529.99
627,1,19,1,449.0,0.07,449.0
627,2,9,2,2999.99,0.2,5999.98
627,3,26,1,599.99,0.07,599.99
628,1,15,2,529.99,0.1,1059.98
629,1,19,1,449.0,0.05,449.0
629,2,5,2,1320.99,0.05,2641.98
629,3,23,2,299.99,0.1,599.98
629,4,14,2,269.99,0.05,539.98
629,5,6,2,469.99,0.1,939.98
630,1,5,1,1320.99,0.05,1320.99
630,2,25,1,499.99,0.1,499.99
630,3,18,2,449.0,0.1,898.0
630,4,21,2,269.99,0.07,539.98
631,1,24,2,549.99,0.07,1099.98
631,2,15,2,529.99,0.07,1059.98
632,1,25,1,499.99,0.2,499.99
632,2,11,2,1680.99,0.1,3361.98
632,3,15,1,529.99,0.07,529.99
632,4,6,1,469.99,0.05,469.99
632,5,22,2,269.99,0.1,539.98
633,1,12,2,549.99,0.05,1099.98
633,2,13,2,269.99,0.2,539.98
633,3,5,2,1320.99,0.2,2641.98
633,4,10,2,1549.0,0.2,3098.0
634,1,4,2,2899.99,0.05,5799.98
634,2,12,1,549.99,0.1,549.99
635,1,4,1,2899.99,0.05,2899.99
636,1,85,2,329.99,0.2,659.98
637,1,9,1,2999.99,0.1,2999.99
637,2,106,2,449.99,0.1,899.98
638,1,103,1,551.99,0.05,551.99
638,2,56,1,5499.99,0.2,5499.99
638,3,53,2,749.99,0.05,1499.98
639,1,15,1,529.99,0.07,529.99
639,2,73,1,749.99,0.05,749.99
639,3,72,1,619.99,0.05,619.99
639,4,61,2,4999.99,0.1,9999.98
640,1,106,2,449.99,0.05,899.98
640,2,32,1,469.99,0.07,469.99
640,3,30,1,999.99,0.07,999.99
640,4,76,2,299.99,0.07,599.98
640,5,109,2,416.99,0.2,833.98
641,1,15,1,529.99,0.05,529.99
641,2,62,1,3499.99,0.2,3499.99
641,3,64,1,489.99,0.2,489.99
642,1,68,2,449.99,0.07,899.98
643,1,53,1,749.99,0.05,749.99
644,1,9,1,2999.99,0.07,2999.99
645,1,99,1,299.99,0.07,299.99
645,2,42,2,2299.99,0.05,4599.98
645,3,6,1,469.99,0.05,469.99
645,4,47,2,5299.99,0.07,10599.98
645,5,21,2,269.99,0.07,539.98
646,1,15,2,529.99,0.2,1059.98
646,2,4,1,2899.99,0.07,2899.99
646,3,95,1,299.99,0.05,299.99
646,4,12,1,549.99,0.2,549.99
647,1,25,2,499.99,0.07,999.98
647,2,13,1,269.99,0.1,269.99
648,1,24,1,549.99,0.07,549.99
649,1,97,2,349.99,0.1,699.98
649,2,90,1,209.99,0.07,209.99
649,3,11,2,1680.99,0.1,3361.98
649,4,78,1,647.99,0.05,647.99
650,1,3,1,999.99,0.2,999.99
651,1,79,1,402.99,0.1,402.99
651,2,85,1,329.99,0.05,329.99
651,3,102,2,489.99,0.05,979.98
651,4,94,2,249.99,0.05,499.98
652,1,102,1,489.99,0.1,489.99
652,2,62,2,3499.99,0.2,6999.98
652,3,67,2,250.99,0.2,501.98
652,4,23,1,299.99,0.1,299.99
652,5,74,1,439.99,0.05,439.99
653,1,6,1,469.99,0.07,469.99
653,2,43,1,5299.99,0.1,5299.99
653,3,2,2,749.99,0.1,1499.98
653,4,80,1,761.99,0.2,761.99
653,5,88,2,189.99,0.07,379.98
654,1,9,1,2999.99,0.1,2999.99
654,2,95,1,299.99,0.1,299.99
654,3,110,2,470.99,0.07,941.98
654,4,97,2,349.99,0.07,699.98
655,1,67,1,250.99,0.1,250.99
656,1,83,1,149.99,0.1,149.99
656,2,22,1,269.99,0.07,269.99
656,3,33,2,469.99,0.05,939.98
657,1,52,1,875.99,0.05,875.99
657,2,54,2,3199.99,0.05,6399.98
658,1,49,2,3499.99,0.2,6999.98
658,2,29,1,999.99,0.05,999.99
658,3,9,1,2999.99,0.05,2999.99
659,1,42,2,2299.99,0.05,4599.98
659,2,39,2,1499.99,0.07,2999.98
659,3,70,1,659.99,0.05,659.99
659,4,61,2,4999.99,0.07,9999.98
660,1,30,1,999.99,0.2,999.99
660,2,59,2,2599.99,0.07,5199.98
660,3,47,2,5299.99,0.05,10599.98
660,4,29,2,999.99,0.2,1999.98
661,1,63,2,3499.99,0.07,6999.98
661,2,22,2,269.99,0.05,539.98
662,1,55,2,2699.99,0.1,5399.98
662,2,95,2,299.99,0.2,599.98
662,3,102,2,489.99,0.07,979.98
662,4,22,1,269.99,0.07,269.99
662,5,106,2,449.99,0.07,899.98
663,1,41,2,1469.99,0.05,2939.98
663,2,17,2,429.0,0.2,858.0
663,3,94,1,249.99,0.05,249.99
663,4,71,1,416.99,0.07,416.99
663,5,106,1,449.99,0.2,449.99
664,1,52,2,875.99,0.07,1751.98
664,2,5,1,1320.99,0.07,1320.99
664,3,50,1,5999.99,0.2,5999.99
664,4,101,2,339.99,0.2,679.98
664,5,47,1,5299.99,0.07,5299.99
665,1,58,1,4999.99,0.07,4999.99
665,2,42,2,2299.99,0.2,4599.98
665,3,25,2,499.99,0.05,999.98
666,1,98,2,489.99,0.2,979.98
666,2,39,1,1499.99,0.05,1499.99
667,1,79,1,402.99,0.2,402.99
667,2,84,1,109.99,0.1,109.99
667,3,3,1,999.99,0.2,999.99
667,4,99,1,299.99,0.1,299.99
667,5,85,1,329.99,0.05,329.99
668,1,48,2,1499.99,0.05,2999.98
668,2,19,2,449.0,0.1,898.0
669,1,16,2,599.99,0.07,1199.98
669,2,72,1,619.99,0.07,619.99
670,1,108,1,449.99,0.1,449.99
670,2,28,1,2499.99,0.07,2499.99
670,3,104,2,481.99,0.2,963.98
670,4,45,2,869.99,0.05,1739.98
671,1,30,1,999.99,0.05,999.99
671,2,69,1,416.99,0.05,416.99
671,3,55,1,2699.99,0.2,2699.99
671,4,4,1,2899.99,0.07,2899.99
671,5,109,2,416.99,0.07,833.98
672,1,51,2,6499.99,0.07,12999.98
672,2,96,2,349.99,0.2,699.98
672,3,48,2,1499.99,0.07,2999.98
673,1,66,1,250.99,0.2,250.99
673,2,38,1,549.99,0.2,549.99
673,3,5,1,1320.99,0.07,1320.99
673,4,13,1,269.99,0.1,269.99
674,1,26,2,599.99,0.2,1199.98
675,1,17,1,429.0,0.05,429.0
675,2,89,2,209.99,0.05,419.98
675,3,19,1,449.0,0.07,449.0
675,4,32,1,469.99,0.2,469.99
676,1,70,1,659.99,0.2,659.99
676,2,104,2,481.99,0.07,963.98
676,3,24,1,549.99,0.1,549.99
676,4,29,1,999.99,0.2,999.99
677,1,75,1,599.99,0.07,599.99
677,2,7,2,3999.99,0.07,7999.98
677,3,105,2,533.99,0.07,1067.98
677,4,91,2,349.99,0.05,699.98
677,5,54,2,3199.99,0.1,6399.98
678,1,52,2,875.99,0.05,1751.98
678,2,37,2,379.99,0.07,759.98
679,1,15,2,529.99,0.2,1059.98
679,2,83,2,149.99,0.05,299.98
680,1,81,2,1099.99,0.05,2199.98
680,2,7,1,3999.99,0.2,3999.99
680,3,50,1,5999.99,0.07,5999.99
681,1,82,1,659.99,0.05,659.99
681,2,63,1,3499.99,0.07,3499.99
681,3,61,1,4999.99,0.2,4999.99
681,4,6,2,469.99,0.05,939.98
681,5,30,1,999.99,0.07,999.99
682,1,39,1,1499.99,0.2,1499.99
682,2,60,2,1559.99,0.2,3119.98
682,3,99,1,299.99,0.2,299.99
683,1,2,2,749.99,0.1,1499.98
684,1,56,1,5499.99,0.07,5499.99
684,2,33,1,469.99,0.1,469.99
685,1,59,1,2599.99,0.05,2599.99
685,2,48,2,1499.99,0.05,2999.98
685,3,107,1,416.99,0.05,416.99
685,4,98,2,489.99,0.2,979.98
685,5,56,2,5499.99,0.05,10999.98
686,1,16,1,599.99,0.2,599.99
686,2,30,1,999.99,0.1,999.99
686,3,88,2,189.99,0.2,379.98
686,4,19,2,449.0,0.2,898.0
686,5,104,1,481.99,0.2,481.99
687,1,48,2,1499.99,0.05,2999.98
687,2,95,1,299.99,0.07,299.99
687,3,5,2,1320.99,0.2,2641.98
687,4,83,1,149.99,0.07,149.99
688,1,8,1,1799.99,0.1,1799.99
688,2,88,1,189.99,0.05,189.99
689,1,33,2,469.99,0.1,939.98
690,1,84,1,109.99,0.2,109.99
690,2,11,2,1680.99,0.07,3361.98
690,3,85,1,329.99,0.05,329.99
690,4,109,2,416.99,0.2,833.98
691,1,23,2,299.99,0.05,599.98
691,2,5,2,1320.99,0.1,2641.98
691,3,55,2,2699.99,0.2,5399.98
691,4,20,1,599.99,0.2,599.99
692,1,59,1,2599.99,0.2,2599.99
692,2,75,1,599.99,0.07,599.99
692,3,15,2,529.99,0.07,1059.98
692,4,56,2,5499.99,0.1,10999.98
693,1,104,2,481.99,0.2,963.98
693,2,13,1,269.99,0.2,269.99
693,3,5,2,1320.99,0.05,2641.98
693,4,31,1,1632.99,0.07,1632.99
694,1,48,1,1499.99,0.2,1499.99
694,2,39,1,1499.99,0.05,1499.99
694,3,55,2,2699.99,0.1,5399.98
694,4,103,2,551.99,0.2,1103.98
694,5,45,2,869.99,0.1,1739.98
695,1,82,2,659.99,0.1,1319.98
695,2,57,2,1999.99,0.2,3999.98
696,1,88,2,189.99,0.07,379.98
696,2,7,1,3999.99,0.1,3999.99
696,3,45,1,869.99,0.07,869.99
697,1,5,2,1320.99,0.05,2641.98
698,1,96,1,349.99,0.07,349.99
698,2,12,1,549.99,0.07,549.99
698,3,40,2,4999.99,0.05,9999.98
699,1,106,2,449.99,0.1,899.98
699,2,48,1,1499.99,0.07,1499.99
699,3,31,1,1632.99,0.2,1632.99
699,4,24,2,549.99,0.1,1099.98
699,5,82,2,659.99,0.2,1319.98
700,1,7,2,3999.99,0.05,7999.98
700,2,63,1,3499.99,0.2,3499.99
701,1,84,1,109.99,0.05,109.99
702,1,25,2,499.99,0.05,999.98
702,2,104,1,481.99,0.1,481.99
702,3,3,2,999.99,0.07,1999.98
703,1,45,2,869.99,0.2,1739.98
703,2,66,2,250.99,0.05,501.98
703,3,72,1,619.99,0.2,619.99
703,4,4,2,2899.99,0.2,5799.98
704,1,10,2,1549.0,0.05,3098.0
704,2,62,1,3499.99,0.2,3499.99
704,3,100,2,489.99,0.07,979.98
705,1,61,1,4999.99,0.1,4999.99
706,1,27,1,999.99,0.1,999.99
706,2,23,2,299.99,0.05,599.98
706,3,60,1,1559.99,0.2,1559.99
707,1,106,2,449.99,0.05,899.98
707,2,100,1,489.99,0.07,489.99
707,3,11,2,1680.99,0.1,3361.98
707,4,26,2,599.99,0.1,1199.98
708,1,6,1,469.99,0.07,469.99
708,2,47,1,5299.99,0.1,5299.99
708,3,34,2,469.99,0.2,939.98
709,1,55,2,2699.99,0.05,5399.98
709,2,101,2,339.99,0.07,679.98
709,3,48,1,1499.99,0.07,1499.99
710,1,42,1,2299.99,0.05,2299.99
710,2,60,2,1559.99,0.2,3119.98
710,3,39,2,1499.99,0.2,2999.98
710,4,57,1,1999.99,0.2,1999.99
710,5,28,1,2499.99,0.05,2499.99
711,1,5,2,1320.99,0.05,2641.98
711,2,95,2,299.99,0.2,599.98
711,3,72,2,619.99,0.05,1239.98
712,1,44,2,539.99,0.2,1079.98
712,2,74,2,439.99,0.1,879.98
712,3,35,1,832.99,0.2,832.99
712,4,76,1,299.99,0.2,299.99
712,5,4,2,2899.99,0.05,5799.98
713,1,93,2,209.99,0.2,419.98
